RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
2017-06-01 00:53:11,0,M14D,W 18 ST / 10 AV,40.744324,-74.005936,LOWER E. SIDE DELANCY-FDR CROSSTOWN,40.716393,-73.980133,NYCT_5530,40.743671,-74.004071,9 AV/W 18 ST,approaching,86,2017-06-01 00:53:23,24:50:27
2017-06-01 00:53:11,0,M14D,W 18 ST / 10 AV,40.744324,-74.005936,LOWER E. SIDE DELANCY-FDR CROSSTOWN,40.716393,-73.980133,NYCT_5530,40.743671,-74.004071,9 AV/W 18 ST,approaching,86,2017-06-01 00:53:23,24:50:37
2017-06-01 00:53:16,0,S51,LINCOLN AV/RICHMOND RD,40.581245,-74.111992,ST GEORGE FERRY via BAY ST,40.643585,-74.072609,NYCT_7040,40.575508,-74.083466,FR CAPODANNO BL/SLATER BL,< 1 stop away,182,2017-06-01 00:53:36,24:51:41
2017-06-01 00:53:07,1,M5,BROADWAY/W 178 ST,40.848522,-73.937706,31 ST 6 AV,40.747791,-73.988831,NYCT_3875,40.82218,-73.953657,BROADWAY/W 138 ST,approaching,47,2017-06-01 00:53:23,24:42:59
2017-06-01 00:52:53,1,B15,JFK AIRPORT/TERMINAL 5 AirTrain STATION,40.647278,-73.779633,BED-STUY WOODHULL HOSP,40.699776,-73.941505,NYCT_4817,40.657071,-73.914104,E 98 ST/LOTT AV,at stop,21,2017-06-01 00:53:23,24:46:25
2017-06-01 00:53:08,0,M22,VESEY ST/NORTH END AV,40.71463,-74.015694,LOWER E. SIDE FDR DR,40.713356,-73.978279,NYCT_6746,40.713675,-73.979737,GRAND ST/FDR DR,approaching,134,2017-06-01 00:53:59,24:44:00
2017-06-01 00:53:07,1,B26,WYCKOFF ST/PALMETTO ST,40.69915,-73.910477,DNTWN BKLYN TILLARY ST via HALSEY,40.693939,-73.990311,NYCT_6537,40.688724,-73.980478,FULTON ST/BOND ST,< 1 stop away,222,2017-06-01 00:54:45,24:54:00
2017-06-01 00:53:21,0,Q46,QUEENS BL/78 AV,40.715233,-73.832024,LK SUCCESS LIJ HOSP via UNION,40.754894,-73.706589,NYCT_8496,40.714642,-73.828962,UNION TP/QUEENS BL,at stop,11,2017-06-01 00:53:23,24:51:56
2017-06-01 00:52:59,1,M60-SBS,LGA/TERMINAL D,40.768387,-73.862534,WEST SIDE BWAY - 106 ST,40.801422,-73.968239,NYCT_5858,40.766677,-73.890422,ASTORIA BL N/77 ST,< 1 stop away,178,2017-06-01 00:53:35,24:37:02
2017-06-01 00:53:14,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_7614,40.638562,-73.997971,49 ST/10 AV,approaching,120,2017-06-01 00:53:51,24:51:42
2017-06-01 00:52:57,1,Q58,41 RD/MAIN ST,40.757389,-73.829292,RIDGEWOOD TERM,40.699699,-73.910767,NYCT_6580,40.700231,-73.90523,PUTNAM AV/MYRTLE AV,< 1 stop away,196,2017-06-01 00:53:57,24:53:22
2017-06-01 00:52:52,1,B70,39 ST/1 AV,40.656456,-74.012245,DYKER HEIGHTS VA HOSPITAL via 8 AV,40.609135,-74.023888,NYCT_366,40.639603,-74.005284,8 AV/55 ST,< 1 stop away,214,2017-06-01 00:54:03,24:47:52
2017-06-01 00:53:09,1,M11,BROADWAY/W 133 ST,40.818493,-73.95594,WEST VILL ABINGDON SQ via 9 AV,40.737072,-74.005867,NYCT_6369,40.808645,-73.959726,AMSTERDAM AV/W 118 ST,approaching,110,2017-06-01 00:53:29,24:41:59
2017-06-01 00:53:15,1,M101,ST NICHOLAS AV/W 192 ST,40.856289,-73.928764,96 ST,40.785183,-73.951454,NYCT_6081,40.788414,-73.949074,LEXINGTON AV/E 100 ST,approaching,119,NA,24:32:00
2017-06-01 00:52:54,1,X10,E 57 ST/3 AV,40.760429,-73.967674,PT RICHMOND via NARROWS RD via GANNON AV,40.633698,-74.129776,NYCT_2652,40.606661,-74.075753,NARROWS RD N/TARGEE ST,0.7 miles away,1107,2017-06-01 00:54:35,24:43:49
2017-06-01 00:52:52,0,M35,LEXINGTON AV/E 125 ST,40.804581,-73.937416,WARDS ISLAND,40.78511,-73.930717,NYCT_1241,40.785552,-73.931472,SUNKEN GARDEN LOOP/Charles Gay CTR,approaching,79,2017-06-01 00:53:32,24:53:00
2017-06-01 00:53:12,1,Bx10,RIVERDALE AV/W 263 ST,40.912365,-73.902702,NORWOOD 205 ST STA,40.875034,-73.879944,NYCT_4406,40.884554,-73.893854,VAN CORTLANDT AV W/ORLOFF AV,approaching,101,2017-06-01 00:53:32,24:55:00
2017-06-01 00:52:59,0,Bx2,LINCOLN AV/E 137 ST,40.809616,-73.928276,KNGSBRDG HTS FT INDEP ST via CONCOURSE,40.878746,-73.898033,NYCT_5577,40.836193,-73.915826,GRAND CONCOURSE/E 169 ST,approaching,56,2017-06-01 00:53:23,24:55:07
2017-06-01 00:52:52,1,S78,ST GEORGE FERRY/S78,40.643654,-74.073471,BRICKTOWN MALL,40.53006,-74.226654,NYCT_8133,40.59174,-74.087674,HYLAN BL/BURGHER AV,< 1 stop away,170,2017-06-01 00:53:23,24:51:58
2017-06-01 00:53:00,1,B62,JACKSON AV/QUEENS PZ S,40.748638,-73.938446,DOWNTOWN BKLYN FULTON MALL,40.690407,-73.989471,NYCT_4565,40.747031,-73.942614,JACKSON AV/45 AV,approaching,98,2017-06-01 00:53:23,00:51:35
2017-06-01 00:53:21,0,B46,FLATBUSH AV/KINGS PLAZA,40.609566,-73.921814,BRIDGE PLZ via UTICA,40.709404,-73.959564,NYCT_4615,40.679172,-73.929166,UTICA AV/FULTON ST,at stop,6,2017-06-01 00:53:23,24:44:00
2017-06-01 00:52:57,0,M1,4 AV/E 10 ST,40.731342,-73.990288,HARLEM 147 ST via MADISON,40.82111,-73.935898,NYCT_6772,40.812694,-73.937512,5 AV/E 135 ST,approaching,65,2017-06-01 00:53:23,25:01:25
2017-06-01 00:52:55,0,M2,4 AV/E 10 ST,40.731342,-73.990288,WASHINGTON HTS BWAY - 168 ST via MADISON,40.84058,-73.938431,NYCT_6420,40.832387,-73.939841,EDGECOMBE AV/W 158 ST,approaching,67,NA,24:46:47
2017-06-01 00:52:48,1,B36,NOSTRAND AV/GRAVESEND NECK RD,40.599972,-73.941872,CONEY ISLAND W 37 ST,40.573429,-74.00248,NYCT_4888,40.589337,-73.941868,AV Z/E 28 ST,at stop,25,2017-06-01 00:53:23,00:54:29
2017-06-01 00:53:06,0,B64,STILLWELL AV/MERMAID AV,40.577091,-73.981636,BAY RIDGE SHORE RD via 13 AV via BAY RDG,40.63707,-74.036087,NYCT_4887,40.636512,-74.028546,BAY RIDGE AV/RIDGE BL,approaching,44,2017-06-01 00:53:23,24:53:36
2017-06-01 00:53:11,0,Bx42,SEDGWICK AV/CEDAR AV,40.852352,-73.920227,THROGS NECK HARDING AV via TREMONT,40.813007,-73.827225,NYCT_5759,40.837747,-73.834615,E TREMONT AV/WATERBURY AV,< 1 stop away,181,2017-06-01 00:53:36,24:54:00
2017-06-01 00:52:53,0,B62,BOERUM PL/SCHERMERHORN ST,40.690567,-73.989365,LI CITY QUEENS PLAZA,40.749702,-73.938965,NYCT_4331,40.744525,-73.948815,JACKSON AV/21 ST,approaching,61,2017-06-01 00:53:23,24:53:53
2017-06-01 00:53:08,0,B35,39 ST/1 AV,40.656456,-74.012245,BROWNSVILLE M GASTON BL via CHURCH,40.656345,-73.907188,NYCT_360,40.651276,-73.93999,CHURCH AV/E 40 ST,at stop,29,2017-06-01 00:53:23,24:45:38
2017-06-01 00:53:14,1,Bx13,RIVER AV/E 150 ST,40.820633,-73.929497,WASHINGTON HTS GW BRIDGE,40.849113,-73.937752,NYCT_4405,40.848621,-73.932068,W 181 ST/ST NICHOLAS AV,approaching,143,2017-06-01 00:53:58,24:53:44
2017-06-01 00:53:20,1,B35,HEGEMAN AV/CHESTER AV,40.656216,-73.90815,SUNSET PARK 1 AV via CHURCH,40.656498,-74.012108,NYCT_747,40.641577,-73.982354,CHURCH AV/CHESTER AV,approaching,44,2017-06-01 00:53:28,24:47:03
2017-06-01 00:53:19,1,Bx9,BROADWAY/W 262 ST,40.910107,-73.896729,WEST FARMS,40.840641,-73.879807,NYCT_4734,40.857642,-73.882701,SOUTHERN BL/E FORDHAM RD,< 1 stop away,257,2017-06-01 00:54:34,24:50:00
2017-06-01 00:53:22,1,Q20A,COLLEGE PT BL/15 AV,40.784073,-73.845894,JAMAICA  MERRICK BL via 20 AV via MAIN S,40.704933,-73.79332,NYCT_7401,40.782134,-73.845915,20 AV/COLLEGE PT BL,approaching,86,2017-06-01 00:53:31,00:50:56
2017-06-01 00:52:56,0,M60-SBS,BROADWAY/W 106 ST,40.801819,-73.967644,LA GUARDIA AIRPORT,40.768074,-73.862091,NYCT_5848,40.768324,-73.864479,LGA M60 E.B. (does not stop),approaching,131,2017-06-01 00:53:23,24:43:35
2017-06-01 00:52:56,0,M60-SBS,BROADWAY/W 106 ST,40.801819,-73.967644,LA GUARDIA AIRPORT,40.768074,-73.862091,NYCT_5848,40.768324,-73.864479,LGA M60 E.B. (does not stop),approaching,131,2017-06-01 00:53:23,24:43:44
2017-06-01 00:53:05,1,Bx9,BROADWAY/W 262 ST,40.910107,-73.896729,BWAY - 225 ST,40.874275,-73.909378,NYCT_4748,40.886787,-73.899702,BROADWAY/W 240 ST,at stop,17,2017-06-01 00:53:23,24:57:10
2017-06-01 00:53:04,1,B44,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,EMMONS AV,40.58403,-73.938408,NYCT_5053,40.616225,-73.94487,NOSTRAND AV/KINGS HY,at stop,0,NA,24:36:28
2017-06-01 00:52:54,0,B14,EASTERN PY/UTICA AV,40.668537,-73.931236,SPRING CREEK STANLEY AV POSTAL FAC,40.664642,-73.863068,NYCT_7138,40.664817,-73.863253,POSTAL FACILITY RD/IN FRONT OF FACILITY,at stop,21,2017-06-01 00:53:23,24:37:00
2017-06-01 00:53:11,0,M14A,W 18 ST/11 AV,40.744984,-74.007431,LOWER E. SIDE GRAND-FDR CROSSTOWN,40.713356,-73.978279,NYCT_5304,40.734063,-73.989007,E 14 ST/IRVING PL,at stop,14,2017-06-01 00:53:23,24:52:00
2017-06-01 00:53:03,0,Q32,W 32 ST/7 AV,40.749405,-73.99102,JACKSON HTS NORTHERN - 81 via ROOSVLT,40.755322,-73.886139,NYCT_3998,40.755308,-73.886271,82 ST/NORTHERN BL,at stop,0,NA,NA
2017-06-01 00:53:02,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5882,40.712777,-73.992588,PIKE ST/MADISON ST,at stop,16,2017-06-01 00:53:23,24:53:00
2017-06-01 00:52:53,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.012482,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_6061,40.771833,-73.95306,1 AV/E 79 ST,approaching,105,NA,24:32:00
2017-06-01 00:53:21,0,B15,MARCUS GARVEY BL/BROADWAY,40.699722,-73.941513,JFK AIRPORT,40.646908,-73.779564,NYCT_6813,40.669284,-73.845306,s conduit en eb/cohancy st,0.6 miles away,992,2017-06-01 00:55:01,24:50:17
2017-06-01 00:53:16,0,Q44-SBS,MERRICK BL/ARCHER AV,40.704906,-73.793304,SELECT BUS BRONX ZOO via MAIN ST,40.842457,-73.877121,NYCT_5264,40.84232,-73.876897,E 180 ST/DEVOE AV,at stop,22,2017-06-01 00:53:23,24:35:00
2017-06-01 00:53:01,0,B68,STILLWELL TERMINAL BUS LOOP,40.577038,-73.981438,WINDSOR TERR PRTCHRD SQ vi C I AV,40.660854,-73.979393,NYCT_262,40.57888,-73.981879,NEPTUNE AV/STILLWELL AV,approaching,73,2017-06-01 00:53:23,24:46:00
2017-06-01 00:53:01,0,B68,STILLWELL TERMINAL BUS LOOP,40.577038,-73.981438,WINDSOR TERR PRTCHRD SQ vi C I AV,40.660854,-73.979393,NYCT_262,40.57888,-73.981879,NEPTUNE AV/STILLWELL AV,approaching,73,2017-06-01 00:53:23,24:45:54
2017-06-01 00:53:20,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.925385,125 ST ST. NICHOLAS,40.810493,-73.952927,NYCT_6709,40.832974,-73.941953,W 155 ST/ST NICHOLAS AV,< 1 stop away,317,2017-06-01 00:55:01,24:55:08
2017-06-01 00:52:59,0,B36,SURF AV/W 37 ST,40.57378,-74.00251,SHEEPSHEAD BAY AVENUE U,40.600021,-73.941872,NYCT_5007,40.572785,-73.99604,SURF AV/W 29 ST,approaching,79,2017-06-01 00:53:23,24:55:54
2017-06-01 00:53:09,0,M55,STATE ST/WHITEHALL ST,40.702419,-74.013046,44 ST 6 AV,40.755985,-73.982994,NYCT_5245,40.756066,-73.982998,W 44 St/6 AV,at stop,4,2017-06-01 00:53:23,24:32:00
2017-06-01 00:53:14,1,Q59,QUEENS BL/JUNCTION BL,40.73064,-73.863052,WILLIAMSBURG BRIDGE PLZ via GRAND,40.709343,-73.960411,NYCT_7216,40.736361,-73.878244,GRAND AV/QUEENS BL,at stop,6,2017-06-01 00:53:23,00:55:00
2017-06-01 00:52:56,0,Bx10,E 206 ST/BAINBRIDGE AV,40.875008,-73.880142,RIVERDALE 263 ST,40.912376,-73.902534,NYCT_8373,40.878735,-73.913358,KAPPOCK ST/JOHNSON AV,< 1 stop away,497,2017-06-01 00:54:01,24:51:49
2017-06-01 00:53:03,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.012482,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5552,40.754985,-73.965347,1 AV/E 52 ST,approaching,54,2017-06-01 00:53:23,24:56:34
2017-06-01 00:53:22,0,Bx15,ST CLAIRE PL/W 125 ST,40.817066,-73.959778,FORDHAM PLZ via 3 AV,40.860989,-73.890266,NYCT_5964,40.83066,-73.906022,3 AV/E 168 ST,approaching,82,2017-06-01 00:53:45,24:54:00
2017-06-01 00:53:04,0,B24,WASHINGTON PL/LANE 6,40.709259,-73.959633,GREENPOINT WEST ST,40.730087,-73.954575,NYCT_4560,40.70987,-73.955551,RODNEY ST/S 3 ST,approaching,43,2017-06-01 00:53:23,24:52:34
2017-06-01 00:53:00,1,B8,ROCKAWAY AV/HEGEMAN AV,40.655903,-73.907318,V A HOSP,40.608406,-74.023376,NYCT_417,40.638546,-73.949263,FOSTER AV/E 29 ST,approaching,35,2017-06-01 00:53:23,24:49:12
2017-06-01 00:53:06,1,B35,HEGEMAN AV/CHESTER AV,40.656216,-73.90815,SUNSET PARK 1 AV via CHURCH,40.656498,-74.012108,NYCT_470,40.652447,-73.922479,CHURCH AV/KINGS HY,approaching,79,2017-06-01 00:53:43,24:54:00
2017-06-01 00:53:03,0,M20,STATE ST/WHITEHALL ST,40.702419,-74.013046,LINCOLN CENTER 66 ST via 8 AV,40.771797,-73.982361,NYCT_3925,40.735624,-74.005995,8 AV/BLEECKER ST,< 1 stop away,239,2017-06-01 00:53:50,24:47:39
2017-06-01 00:53:18,1,Q58,41 RD/MAIN ST,40.757389,-73.829292,RIDGEWOOD TERM,40.699699,-73.910767,NYCT_6518,40.725721,-73.895695,GRAND AV/BORDEN AV,at stop,6,2017-06-01 00:53:23,24:54:18
2017-06-01 00:53:15,1,B49,FRANKLIN AV/LEFFERTS PL,40.680473,-73.955643,MNHATN BCH KNGSBRO CC via BEDFORD AV,40.578117,-73.939857,NYCT_4590,40.577308,-73.94849,ORIENTAL BL/OCEAN AV,approaching,92,2017-06-01 00:53:23,24:54:48
2017-06-01 00:53:10,0,M10,8 AV/W  57 ST,40.766762,-73.982742,HARLEM 159 ST via 8 AV,40.831207,-73.935692,NYCT_3874,40.797272,-73.960593,CENTRAL PK W/W 106 ST,approaching,135,2017-06-01 00:53:32,24:43:33
2017-06-01 00:52:55,0,Q24,PATCHEN AV/LAFAYETTE AV,40.692478,-73.927902,JAMAICA  168 ST via ATLANTIC,40.704441,-73.79261,NYCT_6821,40.689902,-73.842386,ATLANTIC AV/102 ST,at stop,7,2017-06-01 00:53:23,24:55:07
2017-06-01 00:52:59,0,Q58,PALMETTO ST/MYRTLE AV,40.700176,-73.910255,FLUSHING MAIN ST,40.757343,-73.829361,NYCT_7285,40.704433,-73.901995,FAIRVIEW AV/FOREST AV,at stop,7,2017-06-01 00:53:23,00:54:35
2017-06-01 00:52:55,1,Q48,ROOSEVELT AV/MAIN ST,40.759586,-73.830299,LAGUARDIA AIRPORT,40.768642,-73.868271,NYCT_4189,40.757523,-73.837383,ROOSEVELT AV/WILLETS PT BL,< 1 stop away,584,2017-06-01 00:54:25,24:52:52
2017-06-01 00:53:10,0,Bx1,LINCOLN AV/E 137 ST,40.809616,-73.928276,RIVERDALE 231 ST via CONCOURSE,40.881062,-73.908691,NYCT_1212,40.876857,-73.902408,ALBANY CR/BAILEY AV,approaching,91,NA,24:44:07
2017-06-01 00:53:06,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.910233,DNTWN BKLYN JAY ST via MYRTLE,40.694489,-73.987122,NYCT_3995,40.693625,-73.987227,JAY ST/MYRTLE PLZ,approaching,96,2017-06-01 00:53:39,24:48:00
2017-06-01 00:53:01,1,Bx15,3 AV/E FORDHAM RD,40.861012,-73.89045,149 ST,40.816143,-73.917549,NYCT_5955,40.820851,-73.912575,3 AV/E 156 ST,approaching,124,2017-06-01 00:53:29,00:43:02
2017-06-01 00:53:01,1,M14A,GRAND ST/FDR DR,40.713264,-73.977982,CHELSEA PIERS 11 AV CROSSTOWN,40.745064,-74.007675,NYCT_5516,40.732268,-73.984751,E 14 ST/2 AV,approaching,56,2017-06-01 00:53:24,24:55:37
2017-06-01 00:52:51,0,B62,BOERUM PL/SCHERMERHORN ST,40.690567,-73.989365,LI CITY QUEENS PLAZA,40.749702,-73.938965,NYCT_4449,40.691654,-73.987335,JAY ST/FULTON ST,at stop,9,NA,00:51:06
2017-06-01 00:53:20,0,Bx19,RIVERBANK ST PK/CULTURAL CTR,40.826702,-73.955475,BRONX PK via 149 ST via SOUTHRN,40.861202,-73.880676,NYCT_5676,40.825379,-73.947955,W 145 ST/AMSTERDAM AV,at stop,7,2017-06-01 00:53:23,24:53:00
2017-06-01 00:53:12,0,M86-SBS,W 86 ST/BROADWAY,40.788357,-73.976791,Select Bus Service Yorkville East End AV,40.780247,-73.946808,NYCT_5835,40.785404,-73.969599,W 86 ST/CENTRAL PK W,at stop,22,2017-06-01 00:53:23,24:52:05
2017-06-01 00:53:17,0,Bx5,SOUTHERN BL/WESTCHESTER AV,40.823673,-73.891945,WHITE PLAINS RD,40.823059,-73.855736,NYCT_5727,40.820695,-73.891291,HUNTS POINT AV/SOUTHERN BL,approaching,56,2017-06-01 00:53:30,24:52:00
2017-06-01 00:53:16,1,B3,AV U/E 71 ST,40.619675,-73.907837,BENSONHURST HARWAY AV via AV U,40.592815,-73.992569,NYCT_4871,40.599413,-73.951112,AV U/OCEAN AV,approaching,66,2017-06-01 00:53:33,24:58:00
2017-06-01 00:53:03,0,M7,AV OF THE AMERICAS/W 14 ST,40.73793,-73.996346,HARLEM 147 ST via 6 AV via AMSTERDAM,40.82111,-73.935898,NYCT_6766,40.804035,-73.954457,W 116 ST/ADAM C POWELL BL,< 1 stop away,239,NA,24:10:56
2017-06-01 00:52:59,1,B15,JFK AIRPORT/TERMINAL 5 AirTrain STATION,40.647278,-73.779633,BED-STUY WOODHULL HOSP,40.699776,-73.941505,NYCT_6827,40.646064,-73.784459,N VAN WYCK SERVICE RD/STOP 11 BLDG 23,1.2 miles away,1938,2017-06-01 00:55:55,24:55:10
2017-06-01 00:52:58,0,M1,4 AV/E 10 ST,40.731342,-73.990288,HARLEM 147 ST via MADISON,40.82111,-73.935898,NYCT_6760,40.736109,-73.98936,PARK AV S/E 18 ST,approaching,96,2017-06-01 00:53:23,24:52:22
2017-06-01 00:52:18,1,M57,E 60 ST/YORK AV,40.759312,-73.959465,WEST SIDE BWAY - 72 ST XTOWN,40.778767,-73.982254,NYCT_3922,40.779073,-73.985013,W 72 ST/WEST END AV,approaching,133,2017-06-01 00:53:23,24:51:27
2017-06-01 00:53:15,1,Q24,ARCHER AV/MERRICK BL,40.704529,-73.792351,LFYTT ST PTCHN AV via ATLNTC AV via BDWY,40.692387,-73.927879,NYCT_6799,40.677867,-73.903268,VAN SINDEREN AV/BROADWAY,approaching,104,2017-06-01 00:53:44,24:58:00
2017-06-01 00:53:13,1,B8,ROCKAWAY AV/HEGEMAN AV,40.655903,-73.907318,BAY RIDGE 95 ST STA,40.616261,-74.031128,NYCT_369,40.603025,-74.008186,CROPSEY AV/17 AV,< 1 stop away,199,2017-06-01 00:53:54,24:46:00
2017-06-01 00:53:13,0,M14A,8 AV/BLEECKER ST,40.737381,-74.004929,LOWER E. SIDE GRAND-FDR CROSSTOWN,40.713356,-73.978279,NYCT_5897,40.713444,-73.978232,GRAND ST/FDR DR,at stop,0,2017-06-01 00:53:23,24:49:00
2017-06-01 00:53:15,0,B82,STILLWELL TERMINAL BUS LOOP,40.57708,-73.981293,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,40.64299,-73.878326,NYCT_4812,40.630775,-73.920616,FLATLANDS AV/RALPH AV,< 1 stop away,290,2017-06-01 00:54:31,24:46:00
2017-06-01 00:52:57,0,Q16,39 AV/UNION ST,40.760906,-73.827316,FT TOTTEN via F LEWIS,40.791351,-73.780952,NYCT_4194,40.771576,-73.81281,BAYSIDE AV/152 ST,approaching,101,2017-06-01 00:53:23,24:51:59
2017-06-01 00:53:09,0,M101,ASTOR PL/3 AV,40.729568,-73.990051,FT GEORGE 193 ST via 3 AV,40.855667,-73.925255,NYCT_5711,40.774565,-73.957089,3 AV/E 79 ST,at stop,8,2017-06-01 00:53:23,24:38:37
2017-06-01 00:53:03,0,Bx6,RIVERSIDE DR/157-10 RIVERSIDE DR,40.836311,-73.948433,HUNTS POINT,40.810085,-73.876396,NYCT_313,40.806917,-73.879631,RYAWA AV/HALLECK ST,< 1 stop away,154,2017-06-01 00:53:25,24:45:44
2017-06-01 00:52:59,0,Bx9,W 225 ST/BROADWAY,40.874485,-73.909401,RIVERDALE 262 ST,40.91008,-73.896492,NYCT_4733,40.907354,-73.896541,BROADWAY/W 260 ST,at stop,6,2017-06-01 00:53:23,00:56:13
2017-06-01 00:53:13,0,B4,NARROWS AV/77 ST,40.631836,-74.036377,SHEEPSHEAD BAY KNAPP ST,40.586628,-73.931702,NYCT_7581,40.585722,-73.952975,VOORHIES AV/E 14 ST,< 1 stop away,157,2017-06-01 00:53:49,24:55:45
2017-06-01 00:52:56,0,X1,ELTINGVILLE/TRANSIT CENTER,40.56076,-74.171089,W MDTWN CNTRL PK S. via CHURCH via 6 AV,40.766006,-73.976807,NYCT_2592,40.765882,-73.976726,CENTRAL PARK S/6 AV,at stop,12,2017-06-01 00:53:23,01:10:00
2017-06-01 00:53:12,0,Bx36,W 179 ST/BROADWAY,40.849113,-73.937752,SOUNDVIEW PUGSLEY AV,40.820507,-73.851631,NYCT_7775,40.833836,-73.876917,E 174 ST/HARROD AV,< 1 stop away,174,NA,24:36:09
2017-06-01 00:52:56,1,Bx6,FOOD CENTER DR/MARKET ST,40.810043,-73.876694,RIVERSIDE DR,40.836205,-73.948479,NYCT_303,40.828467,-73.930433,W 155 ST/EDGECOMBE AV,0.6 miles away,949,2017-06-01 00:57:09,25:01:08
2017-06-01 00:52:51,1,M14A,GRAND ST/FDR DR,40.713264,-73.977982,CHELSEA PIERS 11 AV CROSSTOWN,40.745064,-74.007675,NYCT_5720,40.736348,-73.994434,W 14 ST/6 AV,< 1 stop away,286,2017-06-01 00:54:17,24:52:58
2017-06-01 00:52:55,1,B17,EASTERN PY/UTICA AV,40.668537,-73.931236,CANARSIE SEAVIEW AV,40.638924,-73.881554,NYCT_6809,40.660703,-73.928775,REMSEN AV/RUTLAND RD,at stop,11,2017-06-01 00:53:23,24:49:29
2017-06-01 00:53:09,1,B62,JACKSON AV/QUEENS PZ S,40.748638,-73.938446,DOWNTOWN BKLYN FULTON MALL,40.690407,-73.989471,NYCT_4048,40.696391,-73.963956,PARK AV/RYERSON ST,approaching,129,2017-06-01 00:53:28,24:52:29
2017-06-01 00:53:00,0,Bx36,W 179 ST/BROADWAY,40.849113,-73.937752,SOUNDVIEW PUGSLEY AV,40.820507,-73.851631,NYCT_675,40.840576,-73.879741,BOSTON RD/E TREMONT AV F/S,approaching,61,2017-06-01 00:53:29,24:51:00
2017-06-01 00:53:18,1,Q24,ARCHER AV/MERRICK BL,40.704529,-73.792351,LFYTT ST PTCHN AV via ATLNTC AV via BDWY,40.692387,-73.927879,NYCT_7115,40.705911,-73.793742,JAMAICA AV/165 ST,approaching,94,2017-06-01 00:53:39,24:51:52
2017-06-01 00:53:12,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7428,40.781649,-73.836367,20 AV/131 ST,approaching,107,2017-06-01 00:53:34,24:55:57
2017-06-01 00:53:07,0,B41,FLATBUSH AV/KINGS PLAZA,40.609253,-73.921539,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.990784,NYCT_7355,40.625417,-73.939834,FLATBUSH AV/BROOKLYN AV,< 1 stop away,181,2017-06-01 00:53:30,00:53:16
2017-06-01 00:53:07,0,B41,FLATBUSH AV/KINGS PLAZA,40.609253,-73.921539,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.990784,NYCT_7355,40.625417,-73.939834,FLATBUSH AV/BROOKLYN AV,< 1 stop away,181,2017-06-01 00:53:30,00:52:16
2017-06-01 00:53:07,1,Q17,138 ST/37 AV,40.761806,-73.829559,JAMAICA ARCHER AV,40.704933,-73.79332,NYCT_4694,40.761876,-73.829662,MAIN ST/ROOSEVELT AV,< 1 stop away,351,2017-06-01 00:54:25,00:55:00
2017-06-01 00:52:52,1,Bx27,MORRISON AV/WESTCHESTER AV,40.829098,-73.874573,CLASON PT,40.807545,-73.852341,NYCT_321,40.820913,-73.866451,ROSEDALE AV/SEWARD AV,< 1 stop away,299,2017-06-01 00:54:05,00:47:06
2017-06-01 00:52:55,0,Q4,TEARDROP/LAYOVER,40.701748,-73.802399,CAMBRIA HTS 235 ST via LINDEN,40.690647,-73.727409,NYCT_8404,40.692461,-73.768178,LINDEN BL/179 ST,approaching,39,2017-06-01 00:53:23,24:49:36
2017-06-01 00:53:15,0,Bx4,BERGEN AV/WESTCHESTER AV,40.816299,-73.915703,WESTCHTR SQ via WESTCHTR AV,40.840267,-73.843224,NYCT_5755,40.824538,-73.892155,WESTCHESTER AV/SOUTHERN BL,approaching,56,2017-06-01 00:53:40,24:53:00
2017-06-01 00:53:19,1,M101,ST NICHOLAS AV/W 192 ST,40.856289,-73.928764,EAST VILLAGE 6 ST via LEX AV,40.729115,-73.990257,NYCT_5879,40.73475,-73.986116,3 AV/E 14 ST,< 1 stop away,231,2017-06-01 00:54:22,24:29:03
2017-06-01 00:53:01,1,B35,HEGEMAN AV/CHESTER AV,40.656216,-73.90815,SUNSET PARK 1 AV via CHURCH,40.656498,-74.012108,NYCT_7618,40.650933,-73.946969,CHURCH AV/NEW YORK AV,at stop,11,2017-06-01 00:53:23,24:51:58
